ID1_price_rolling_z_score,Hour,DayOfWeek,Month,action,reward,cumulative_reward
1.929217361008401,7,3,8,1,0.0,-152.04961678828028
1.4372765634299374,8,3,8,1,0.0,-152.04961678828028
1.0337267790087896,9,3,8,1,0.0,-152.04961678828028
-0.6495199702000632,10,3,8,1,0.0,-152.04961678828028
-0.309535333721481,11,3,8,1,0.0,-152.04961678828028
-1.222272018972518,12,3,8,1,0.0,-152.04961678828028
-0.3259966110642112,13,3,8,1,0.0,-152.04961678828028
-0.6664804848146433,14,3,8,1,0.0,-152.04961678828028
-0.2243030460116983,15,3,8,1,0.0,-152.04961678828028
0.8844673582796216,16,3,8,1,0.0,-152.04961678828028
0.8618846706078412,17,3,8,1,0.0,-152.04961678828028
1.1393742565298344,18,3,8,1,0.0,-152.04961678828028
2.1142303174968786,19,3,8,1,0.0,-152.04961678828028
0.7463704598188842,20,3,8,1,0.0,-152.04961678828028
1.2737892727185458,21,3,8,1,0.0,-152.04961678828028
0.7983590915309031,22,3,8,1,0.0,-152.04961678828028
0.2585942887619473,23,3,8,2,65.44207126612055,-86.60754552215973
-0.2353978581494326,0,4,8,1,0.0,-86.60754552215973
0.0030596900003162,1,4,8,0,-70.49349360047353,-157.10103912263327
-0.2758777865649564,2,4,8,1,0.0,-157.10103912263327
-0.8490799271041005,3,4,8,1,0.0,-157.10103912263327
-0.9430908245291832,4,4,8,1,0.0,-157.10103912263327
-0.3078703270785631,5,4,8,1,0.0,-157.10103912263327
1.6106605373131038,6,4,8,1,0.0,-157.10103912263327
1.2872545244375706,7,4,8,1,0.0,-157.10103912263327
2.3718623490823623,8,4,8,1,0.0,-157.10103912263327
0.3123150383100687,9,4,8,1,0.0,-157.10103912263327
-0.5468572357205032,10,4,8,1,0.0,-157.10103912263327
-0.4353915742737058,11,4,8,1,0.0,-157.10103912263327
-1.6040064812522905,12,4,8,1,0.0,-157.10103912263327
-2.201933129722291,13,4,8,1,0.0,-157.10103912263327
-2.802697586602746,14,4,8,1,0.0,-157.10103912263327
-1.9546095567704729,15,4,8,1,0.0,-157.10103912263327
-1.3180045270726617,16,4,8,1,0.0,-157.10103912263327
-0.3977034972446817,17,4,8,1,0.0,-157.10103912263327
-0.2411725626854246,18,4,8,1,0.0,-157.10103912263327
0.9697359348579924,19,4,8,1,0.0,-157.10103912263327
1.190275798234467,20,4,8,1,0.0,-157.10103912263327
1.397795643488574,21,4,8,2,82.50698643145319,-74.59405269118008
1.306004705110581,22,4,8,0,-91.44042082142889,-166.03447351260897
0.4100783487379797,23,4,8,2,68.78902594164276,-97.2454475709662
-0.2247685780915508,0,5,8,1,0.0,-97.2454475709662
-0.1893890534098196,1,5,8,0,-65.97143654643274,-163.21688411739893
-0.3063844588179304,2,5,8,1,0.0,-163.21688411739893
-0.3465584253859764,3,5,8,1,0.0,-163.21688411739893
-0.1500151264707789,4,5,8,1,0.0,-163.21688411739893
-0.6596003004169697,5,5,8,1,0.0,-163.21688411739893
0.3518624035022538,6,5,8,1,0.0,-163.21688411739893
-0.5852640434564262,7,5,8,1,0.0,-163.21688411739893
-0.0858256463113297,8,5,8,1,0.0,-163.21688411739893
-0.7526842816347948,9,5,8,1,0.0,-163.21688411739893
-1.1066329845132925,10,5,8,1,0.0,-163.21688411739893
-2.9043157139356364,11,5,8,1,0.0,-163.21688411739893
-2.9858960526727603,12,5,8,1,0.0,-163.21688411739893
-2.329174474226542,13,5,8,1,0.0,-163.21688411739893
-1.146128876242598,14,5,8,1,0.0,-163.21688411739893
-0.5500830386481498,15,5,8,1,0.0,-163.21688411739893
0.0209099360022206,16,5,8,1,0.0,-163.21688411739893
